,LOCATION,TIME,Value,MEASURE
1334,NOR,1982,6.454033,NATUSD
1335,NOR,1983,7.296367,NATUSD
1336,NOR,1984,8.161458,NATUSD
1337,NOR,1985,8.597233000000001,NATUSD
1338,NOR,1986,7.394742,NATUSD
1339,NOR,1987,6.73745,NATUSD
1340,NOR,1988,6.516983,NATUSD
1341,NOR,1989,6.9045,NATUSD
1342,NOR,1990,6.259742,NATUSD
1343,NOR,1991,6.482943,NATUSD
1344,NOR,1992,6.214501,NATUSD
1345,NOR,1993,7.094129,NATUSD
1346,NOR,1994,7.057583999999999,NATUSD
1347,NOR,1995,6.335157,NATUSD
1348,NOR,1996,6.449808,NATUSD
1349,NOR,1997,7.073401,NATUSD
1350,NOR,1998,7.545097,NATUSD
1351,NOR,1999,7.799172,NATUSD
1352,NOR,2000,8.801842,NATUSD
1353,NOR,2001,8.991653999999999,NATUSD
1354,NOR,2002,7.983778999999999,NATUSD
1355,NOR,2003,7.080217,NATUSD
1356,NOR,2004,6.740833,NATUSD
1357,NOR,2005,6.4425,NATUSD
1358,NOR,2006,6.413333000000001,NATUSD
1359,NOR,2007,5.861667,NATUSD
1360,NOR,2008,5.64,NATUSD
1361,NOR,2009,6.288333000000001,NATUSD
1362,NOR,2010,6.044167,NATUSD
1363,NOR,2011,5.604607,NATUSD
1364,NOR,2012,5.8175,NATUSD
1365,NOR,2013,5.875,NATUSD
1366,NOR,2014,6.301667,NATUSD
1367,NOR,2015,8.064167,NATUSD
1368,NOR,2016,8.4,NATUSD
1369,NOR,2017,8.272053999999999,NATUSD
1370,POL,1950,0.0004,NATUSD
1371,POL,1951,0.0004,NATUSD
1372,POL,1952,0.0004,NATUSD
1373,POL,1953,0.0004,NATUSD
1374,POL,1954,0.0004,NATUSD
1375,POL,1955,0.0004,NATUSD
1376,POL,1956,0.0004,NATUSD
1377,POL,1957,0.0004,NATUSD
1378,POL,1958,0.0004,NATUSD
1379,POL,1959,0.0004,NATUSD
1380,POL,1960,0.0004,NATUSD
1381,POL,1961,0.0004,NATUSD
1382,POL,1962,0.0004,NATUSD
1383,POL,1963,0.0004,NATUSD
1384,POL,1964,0.0004,NATUSD
1385,POL,1965,0.0004,NATUSD
1386,POL,1966,0.0004,NATUSD
1387,POL,1967,0.0004,NATUSD
1388,POL,1968,0.0004,NATUSD
1389,POL,1969,0.0004,NATUSD
1390,POL,1970,0.0004,NATUSD
1391,POL,1971,0.000389,NATUSD
1392,POL,1972,0.000368,NATUSD
1393,POL,1973,0.000335,NATUSD
1394,POL,1974,0.000332,NATUSD
1395,POL,1975,0.000332,NATUSD
1396,POL,1976,0.000332,NATUSD
1397,POL,1977,0.000332,NATUSD
1398,POL,1978,0.0005809999999999999,NATUSD
1399,POL,1979,0.0033200000000000005,NATUSD
1400,POL,1980,0.004422,NATUSD
1401,POL,1981,0.005115,NATUSD
1402,POL,1982,0.008482,NATUSD
1403,POL,1983,0.009155,NATUSD
1404,POL,1984,0.011323999999999999,NATUSD
1405,POL,1985,0.014713999999999998,NATUSD
1406,POL,1986,0.017529,NATUSD
1407,POL,1987,0.026507999999999997,NATUSD
1408,POL,1988,0.043055,NATUSD
1409,POL,1989,0.14391800000000002,NATUSD
1410,POL,1990,0.95,NATUSD
1411,POL,1991,1.057606,NATUSD
1412,POL,1992,1.362643,NATUSD
1413,POL,1993,1.8114970000000001,NATUSD
1414,POL,1994,2.272277,NATUSD
1415,POL,1995,2.424983,NATUSD
1416,POL,1996,2.6961,NATUSD
1417,POL,1997,3.279292,NATUSD
1418,POL,1998,3.4754,NATUSD
1419,POL,1999,3.967108,NATUSD
1420,POL,2000,4.346075,NATUSD
1421,POL,2001,4.0939,NATUSD
1422,POL,2002,4.080033,NATUSD
1423,POL,2003,3.889075,NATUSD
1424,POL,2004,3.6576419999999996,NATUSD
1425,POL,2005,3.2354830000000003,NATUSD
1426,POL,2006,3.103158,NATUSD
1427,POL,2007,2.76795,NATUSD
1428,POL,2008,2.409242,NATUSD
1429,POL,2009,3.120142,NATUSD
1430,POL,2010,3.0153,NATUSD
1431,POL,2011,2.962848,NATUSD
1432,POL,2012,3.2565419999999996,NATUSD
1433,POL,2013,3.160617,NATUSD
1434,POL,2014,3.1545419999999997,NATUSD
1435,POL,2015,3.7695,NATUSD
1436,POL,2016,3.9427830000000004,NATUSD
1437,POL,2017,3.7793330000000003,NATUSD
1438,PRT,1950,0.143404,NATUSD
1439,PRT,1951,0.143404,NATUSD
1440,PRT,1952,0.143404,NATUSD
1441,PRT,1953,0.143404,NATUSD
1442,PRT,1954,0.143404,NATUSD
1443,PRT,1955,0.143404,NATUSD
1444,PRT,1956,0.143404,NATUSD
1445,PRT,1957,0.143404,NATUSD
1446,PRT,1958,0.143404,NATUSD
1447,PRT,1959,0.143404,NATUSD
1448,PRT,1960,0.143404,NATUSD
1449,PRT,1961,0.143404,NATUSD
1450,PRT,1962,0.143404,NATUSD
1451,PRT,1963,0.143404,NATUSD
1452,PRT,1964,0.143404,NATUSD
1453,PRT,1965,0.143404,NATUSD
1454,PRT,1966,0.143404,NATUSD
1455,PRT,1967,0.143404,NATUSD
1456,PRT,1968,0.143404,NATUSD
1457,PRT,1969,0.143404,NATUSD
1458,PRT,1970,0.143404,NATUSD
1459,PRT,1971,0.14146,NATUSD
1460,PRT,1972,0.134942,NATUSD
1461,PRT,1973,0.122281,NATUSD
1462,PRT,1974,0.126735,NATUSD
1463,PRT,1975,0.127457,NATUSD
1464,PRT,1976,0.150782,NATUSD
1465,PRT,1977,0.190925,NATUSD
1466,PRT,1978,0.219158,NATUSD
1467,PRT,1979,0.244029,NATUSD
1468,PRT,1980,0.24970900000000001,NATUSD
1469,PRT,1981,0.306992,NATUSD
1470,PRT,1982,0.396411,NATUSD
1471,PRT,1983,0.552567,NATUSD
1472,PRT,1984,0.730192,NATUSD
1473,PRT,1985,0.849925,NATUSD
1474,PRT,1986,0.746136,NATUSD
1475,PRT,1987,0.702719,NATUSD
1476,PRT,1988,0.718039,NATUSD
1477,PRT,1989,0.7853979999999999,NATUSD
1478,PRT,1990,0.71106,NATUSD
1479,PRT,1991,0.720673,NATUSD
1480,PRT,1992,0.673366,NATUSD
1481,PRT,1993,0.802068,NATUSD
1482,PRT,1994,0.827968,NATUSD
1483,PRT,1995,0.753711,NATUSD
1484,PRT,1996,0.769364,NATUSD
1485,PRT,1997,0.874455,NATUSD
1486,PRT,1998,0.898357,NATUSD
1487,PRT,1999,0.938627,NATUSD
1488,PRT,2000,1.085401,NATUSD
1489,PRT,2001,1.11751,NATUSD
1490,PRT,2002,1.062552,NATUSD
1491,PRT,2003,0.886034,NATUSD
1492,PRT,2004,0.805365,NATUSD
1493,PRT,2005,0.80412,NATUSD
1494,PRT,2006,0.797141,NATUSD
1495,PRT,2007,0.730638,NATUSD
1496,PRT,2008,0.682675,NATUSD
1497,PRT,2009,0.719843,NATUSD
1498,PRT,2010,0.755045,NATUSD
1499,PRT,2011,0.719355,NATUSD
1500,PRT,2012,0.7782939999999999,NATUSD
1501,PRT,2013,0.753159,NATUSD
1502,PRT,2014,0.753731,NATUSD
1503,PRT,2015,0.901659,NATUSD
1504,PRT,2016,0.904035,NATUSD
1505,PRT,2017,0.8873969999999999,NATUSD
1506,SVK,1993,1.021363,NATUSD
1507,SVK,1994,1.0636940000000001,NATUSD
1508,SVK,1995,0.9863049999999999,NATUSD
1509,SVK,1996,1.017518,NATUSD
1510,SVK,1997,1.115852,NATUSD
1511,SVK,1998,1.169535,NATUSD
1512,SVK,1999,1.372995,NATUSD
1513,SVK,2000,1.528088,NATUSD
1514,SVK,2001,1.605086,NATUSD
1515,SVK,2002,1.504572,NATUSD
1516,SVK,2003,1.220637,NATUSD
1517,SVK,2004,1.070733,NATUSD
1518,SVK,2005,1.029617,NATUSD
1519,SVK,2006,0.985768,NATUSD
1520,SVK,2007,0.819702,NATUSD
1521,SVK,2008,0.709069,NATUSD
1522,SVK,2009,0.719843,NATUSD
1523,SVK,2010,0.755045,NATUSD
1524,SVK,2011,0.719355,NATUSD
1525,SVK,2012,0.7782939999999999,NATUSD
1526,SVK,2013,0.753159,NATUSD
1527,SVK,2014,0.753731,NATUSD
1528,SVK,2015,0.901659,NATUSD
1529,SVK,2016,0.904035,NATUSD
1530,SVK,2017,0.8873969999999999,NATUSD
1531,ESP,1950,0.23920300000000003,NATUSD
1532,ESP,1951,0.238301,NATUSD
1533,ESP,1952,0.238301,NATUSD
1534,ESP,1953,0.238301,NATUSD
1535,ESP,1954,0.234094,NATUSD
1536,ESP,1955,0.234094,NATUSD
1537,ESP,1956,0.234094,NATUSD
1538,ESP,1957,0.24822800000000003,NATUSD
1539,ESP,1958,0.25242,NATUSD
1540,ESP,1959,0.306514,NATUSD
1541,ESP,1960,0.360607,NATUSD
1542,ESP,1961,0.360607,NATUSD
1543,ESP,1962,0.360607,NATUSD
1544,ESP,1963,0.360607,NATUSD
1545,ESP,1964,0.360607,NATUSD
1546,ESP,1965,0.360607,NATUSD
1547,ESP,1966,0.360607,NATUSD
1548,ESP,1967,0.37062399999999995,NATUSD
1549,ESP,1968,0.42070799999999997,NATUSD
1550,ESP,1969,0.42070799999999997,NATUSD
1551,ESP,1970,0.42070799999999997,NATUSD
1552,ESP,1971,0.41751499999999997,NATUSD
1553,ESP,1972,0.386279,NATUSD
1554,ESP,1973,0.35015,NATUSD
1555,ESP,1974,0.34670300000000004,NATUSD
1556,ESP,1975,0.345023,NATUSD
1557,ESP,1976,0.402095,NATUSD
1558,ESP,1977,0.45653999999999995,NATUSD
1559,ESP,1978,0.460783,NATUSD
1560,ESP,1979,0.403429,NATUSD
1561,ESP,1980,0.430937,NATUSD
1562,ESP,1981,0.5548649999999999,NATUSD
1563,ESP,1982,0.660267,NATUSD
1564,ESP,1983,0.862031,NATUSD
1565,ESP,1984,0.9661930000000001,NATUSD
1566,ESP,1985,1.021986,NATUSD
1567,ESP,1986,0.841708,NATUSD
1568,ESP,1987,0.74212,NATUSD
1569,ESP,1988,0.7001,NATUSD
1570,ESP,1989,0.711464,NATUSD
1571,ESP,1990,0.612635,NATUSD
1572,ESP,1991,0.624521,NATUSD
1573,ESP,1992,0.6153109999999999,NATUSD
1574,ESP,1993,0.7648510000000001,NATUSD
1575,ESP,1994,0.805104,NATUSD
1576,ESP,1995,0.749396,NATUSD
1577,ESP,1996,0.761251,NATUSD
1578,ESP,1997,0.879964,NATUSD
1579,ESP,1998,0.897884,NATUSD
1580,ESP,1999,0.938627,NATUSD
1581,ESP,2000,1.085401,NATUSD
1582,ESP,2001,1.11751,NATUSD
1583,ESP,2002,1.062552,NATUSD
1584,ESP,2003,0.886034,NATUSD
1585,ESP,2004,0.805365,NATUSD
1586,ESP,2005,0.80412,NATUSD
1587,ESP,2006,0.797141,NATUSD
1588,ESP,2007,0.730638,NATUSD
1589,ESP,2008,0.682675,NATUSD
1590,ESP,2009,0.719843,NATUSD
1591,ESP,2010,0.755045,NATUSD
1592,ESP,2011,0.719355,NATUSD
1593,ESP,2012,0.7782939999999999,NATUSD
1594,ESP,2013,0.753159,NATUSD
1595,ESP,2014,0.753731,NATUSD
1596,ESP,2015,0.901659,NATUSD
1597,ESP,2016,0.904035,NATUSD
1598,ESP,2017,0.8873969999999999,NATUSD
1599,SWE,1950,5.172771,NATUSD
1600,SWE,1951,5.17321,NATUSD
1601,SWE,1952,5.17321,NATUSD
1602,SWE,1953,5.17321,NATUSD
1603,SWE,1954,5.17321,NATUSD
1604,SWE,1955,5.17321,NATUSD
1605,SWE,1956,5.17321,NATUSD
1606,SWE,1957,5.17321,NATUSD
1607,SWE,1958,5.17321,NATUSD
1608,SWE,1959,5.17321,NATUSD
1609,SWE,1960,5.17321,NATUSD
1610,SWE,1961,5.17321,NATUSD
1611,SWE,1962,5.17321,NATUSD
1612,SWE,1963,5.17321,NATUSD
1613,SWE,1964,5.17321,NATUSD
1614,SWE,1965,5.17321,NATUSD
1615,SWE,1966,5.17321,NATUSD
1616,SWE,1967,5.17321,NATUSD
1617,SWE,1968,5.17321,NATUSD
1618,SWE,1969,5.17321,NATUSD
1619,SWE,1970,5.17321,NATUSD
1620,SWE,1971,5.125905,NATUSD
1621,SWE,1972,4.762417,NATUSD
1622,SWE,1973,4.36725,NATUSD
1623,SWE,1974,4.439425,NATUSD
1624,SWE,1975,4.152191999999999,NATUSD
1625,SWE,1976,4.355892,NATUSD
1626,SWE,1977,4.481642,NATUSD
1627,SWE,1978,4.518475,NATUSD
1628,SWE,1979,4.287083,NATUSD
1629,SWE,1980,4.229575,NATUSD
1630,SWE,1981,5.063442,NATUSD
1631,SWE,1982,6.282608,NATUSD
1632,SWE,1983,7.667108,NATUSD
1633,SWE,1984,8.2718,NATUSD
1634,SWE,1985,8.603925,NATUSD
1635,SWE,1986,7.123583,NATUSD
1636,SWE,1987,6.3404419999999995,NATUSD
1637,SWE,1988,6.12715,NATUSD
1638,SWE,1989,6.4468760000000005,NATUSD
1639,SWE,1990,5.91879,NATUSD
1640,SWE,1991,6.047467,NATUSD
1641,SWE,1992,5.8238330000000005,NATUSD
1642,SWE,1993,7.7834270000000005,NATUSD
1643,SWE,1994,7.7159699999999996,NATUSD
1644,SWE,1995,7.133267999999999,NATUSD
1645,SWE,1996,6.705956,NATUSD
1646,SWE,1997,7.634894,NATUSD
1647,SWE,1998,7.9498679999999995,NATUSD
1648,SWE,1999,8.262428,NATUSD
1649,SWE,2000,9.162244,NATUSD
1650,SWE,2001,10.329136,NATUSD
1651,SWE,2002,9.737123,NATUSD
1652,SWE,2003,8.086304,NATUSD
1653,SWE,2004,7.3488869999999995,NATUSD
1654,SWE,2005,7.473088000000001,NATUSD
1655,SWE,2006,7.378249,NATUSD
1656,SWE,2007,6.758769999999999,NATUSD
1657,SWE,2008,6.591099000000001,NATUSD
1658,SWE,2009,7.653819,NATUSD
1659,SWE,2010,7.207524,NATUSD
1660,SWE,2011,6.493543,NATUSD
1661,SWE,2012,6.775016,NATUSD
1662,SWE,2013,6.513972,NATUSD
1663,SWE,2014,6.860785000000001,NATUSD
1664,SWE,2015,8.434841,NATUSD
1665,SWE,2016,8.561992,NATUSD
1666,SWE,2017,8.548861,NATUSD
1667,CHE,1950,4.37295,NATUSD
1668,CHE,1951,4.37295,NATUSD
1669,CHE,1952,4.37295,NATUSD
1670,CHE,1953,4.37295,NATUSD
1671,CHE,1954,4.37295,NATUSD
1672,CHE,1955,4.37295,NATUSD
1673,CHE,1956,4.37295,NATUSD
1674,CHE,1957,4.37295,NATUSD
1675,CHE,1958,4.37295,NATUSD
1676,CHE,1959,4.37295,NATUSD
1677,CHE,1960,4.37295,NATUSD
1678,CHE,1961,4.37295,NATUSD
1679,CHE,1962,4.37295,NATUSD
1680,CHE,1963,4.37295,NATUSD
1681,CHE,1964,4.37295,NATUSD
1682,CHE,1965,4.37295,NATUSD
1683,CHE,1966,4.37295,NATUSD
1684,CHE,1967,4.37295,NATUSD
1685,CHE,1968,4.37295,NATUSD
1686,CHE,1969,4.37295,NATUSD
1687,CHE,1970,4.37295,NATUSD
1688,CHE,1971,4.133854,NATUSD
1689,CHE,1972,3.81925,NATUSD
1690,CHE,1973,3.1648330000000002,NATUSD
1691,CHE,1974,2.97925,NATUSD
1692,CHE,1975,2.581283,NATUSD
1693,CHE,1976,2.4996419999999997,NATUSD
1694,CHE,1977,2.403525,NATUSD
1695,CHE,1978,1.788025,NATUSD
1696,CHE,1979,1.662725,NATUSD
1697,CHE,1980,1.6757080000000002,NATUSD
1698,CHE,1981,1.9642419999999998,NATUSD
1699,CHE,1982,2.030275,NATUSD
1700,CHE,1983,2.0991419999999996,NATUSD
1701,CHE,1984,2.349683,NATUSD
1702,CHE,1985,2.457125,NATUSD
1703,CHE,1986,1.7989169999999999,NATUSD
1704,CHE,1987,1.491192,NATUSD
1705,CHE,1988,1.4633,NATUSD
1706,CHE,1989,1.635925,NATUSD
1707,CHE,1990,1.389158,NATUSD
1708,CHE,1991,1.433992,NATUSD
1709,CHE,1992,1.406218,NATUSD
1710,CHE,1993,1.477617,NATUSD
1711,CHE,1994,1.367693,NATUSD
1712,CHE,1995,1.182469,NATUSD
1713,CHE,1996,1.23601,NATUSD
1714,CHE,1997,1.4513129999999999,NATUSD
1715,CHE,1998,1.449813,NATUSD
1716,CHE,1999,1.502155,NATUSD
1717,CHE,2000,1.688843,NATUSD
1718,CHE,2001,1.687615,NATUSD
1719,CHE,2002,1.558607,NATUSD
1720,CHE,2003,1.346651,NATUSD
1721,CHE,2004,1.243496,NATUSD
1722,CHE,2005,1.245177,NATUSD
1723,CHE,2006,1.253843,NATUSD
1724,CHE,2007,1.200366,NATUSD
1725,CHE,2008,1.0830899999999999,NATUSD
1726,CHE,2009,1.088142,NATUSD
1727,CHE,2010,1.0429059999999999,NATUSD
1728,CHE,2011,0.888042,NATUSD
1729,CHE,2012,0.937684,NATUSD
1730,CHE,2013,0.9269040000000001,NATUSD
1731,CHE,2014,0.916151,NATUSD
1732,CHE,2015,0.9623809999999999,NATUSD
1733,CHE,2016,0.9853940000000001,NATUSD
1734,CHE,2017,0.9847309999999999,NATUSD
1735,TUR,1950,2.8,NATUSD
1736,TUR,1951,2.8,NATUSD
1737,TUR,1952,2.8,NATUSD
1738,TUR,1953,2.8,NATUSD
1739,TUR,1954,2.8,NATUSD
1740,TUR,1955,2.8,NATUSD
1741,TUR,1956,2.8,NATUSD
1742,TUR,1957,0.23333600000000002,NATUSD
1743,TUR,1958,5e-06,NATUSD
1744,TUR,1959,9e-06,NATUSD
1745,TUR,1960,9e-06,NATUSD
1746,TUR,1961,9e-06,NATUSD
1747,TUR,1962,9e-06,NATUSD
1748,TUR,1963,9e-06,NATUSD
1749,TUR,1964,9e-06,NATUSD
1750,TUR,1965,9e-06,NATUSD
1751,TUR,1966,9e-06,NATUSD
1752,TUR,1967,9e-06,NATUSD
1753,TUR,1968,9e-06,NATUSD
1754,TUR,1969,9e-06,NATUSD
1755,TUR,1970,1.1e-05,NATUSD
1756,TUR,1971,1.4999999999999999e-05,NATUSD
1757,TUR,1972,1.4000000000000001e-05,NATUSD
1758,TUR,1973,1.4000000000000001e-05,NATUSD
1759,TUR,1974,1.4000000000000001e-05,NATUSD
1760,TUR,1975,1.4000000000000001e-05,NATUSD
1761,TUR,1976,1.6e-05,NATUSD
1762,TUR,1977,1.8e-05,NATUSD
1763,TUR,1978,2.4e-05,NATUSD
1764,TUR,1979,3.1e-05,NATUSD
1765,TUR,1980,7.6e-05,NATUSD
1766,TUR,1981,0.00011100000000000001,NATUSD
1767,TUR,1982,0.00016299999999999998,NATUSD
1768,TUR,1983,0.000225,NATUSD
1769,TUR,1984,0.000367,NATUSD
1770,TUR,1985,0.000522,NATUSD
1771,TUR,1986,0.000675,NATUSD
1772,TUR,1987,0.000857,NATUSD
1773,TUR,1988,0.001422,NATUSD
1774,TUR,1989,0.0021219999999999998,NATUSD
1775,TUR,1990,0.0026089999999999998,NATUSD
1776,TUR,1991,0.0041719999999999995,NATUSD
1777,TUR,1992,0.006872,NATUSD
1778,TUR,1993,0.010985,NATUSD
1779,TUR,1994,0.029608999999999996,NATUSD
1780,TUR,1995,0.045845,NATUSD
1781,TUR,1996,0.08140499999999999,NATUSD
1782,TUR,1997,0.151865,NATUSD
1783,TUR,1998,0.26072399999999996,NATUSD
1784,TUR,1999,0.418783,NATUSD
1785,TUR,2000,0.625219,NATUSD
1786,TUR,2001,1.225588,NATUSD
1787,TUR,2002,1.507226,NATUSD
1788,TUR,2003,1.500885,NATUSD
1789,TUR,2004,1.425537,NATUSD
1790,TUR,2005,1.343583,NATUSD
1791,TUR,2006,1.428453,NATUSD
1792,TUR,2007,1.3029309999999998,NATUSD
1793,TUR,2008,1.3015219999999998,NATUSD
1794,TUR,2009,1.54996,NATUSD
1795,TUR,2010,1.5028489999999999,NATUSD
1796,TUR,2011,1.674955,NATUSD
1797,TUR,2012,1.7960009999999997,NATUSD
1798,TUR,2013,1.9037680000000001,NATUSD
1799,TUR,2014,2.188542,NATUSD
1800,TUR,2015,2.720009,NATUSD
1801,TUR,2016,3.020135,NATUSD
1802,TUR,2017,3.648133,NATUSD
1803,GBR,1950,0.357143,NATUSD
1804,GBR,1951,0.357143,NATUSD
1805,GBR,1952,0.357143,NATUSD
1806,GBR,1953,0.357143,NATUSD
1807,GBR,1954,0.357143,NATUSD
1808,GBR,1955,0.357143,NATUSD
1809,GBR,1956,0.357143,NATUSD
1810,GBR,1957,0.357143,NATUSD
1811,GBR,1958,0.357143,NATUSD
1812,GBR,1959,0.357143,NATUSD
1813,GBR,1960,0.357143,NATUSD
1814,GBR,1961,0.357143,NATUSD
1815,GBR,1962,0.357143,NATUSD
1816,GBR,1963,0.357143,NATUSD
1817,GBR,1964,0.357143,NATUSD
1818,GBR,1965,0.357143,NATUSD
1819,GBR,1966,0.357143,NATUSD
1820,GBR,1967,0.362103,NATUSD
1821,GBR,1968,0.416667,NATUSD
1822,GBR,1969,0.416667,NATUSD
1823,GBR,1970,0.416667,NATUSD
1824,GBR,1971,0.41092,NATUSD
1825,GBR,1972,0.40039,NATUSD
1826,GBR,1973,0.408171,NATUSD
1827,GBR,1974,0.427756,NATUSD
1828,GBR,1975,0.45204099999999997,NATUSD
1829,GBR,1976,0.5565100000000001,NATUSD
1830,GBR,1977,0.573272,NATUSD
1831,GBR,1978,0.521505,NATUSD
1832,GBR,1979,0.472181,NATUSD
1833,GBR,1980,0.430295,NATUSD
1834,GBR,1981,0.497641,NATUSD
1835,GBR,1982,0.572447,NATUSD
1836,GBR,1983,0.659725,NATUSD
1837,GBR,1984,0.751807,NATUSD
1838,GBR,1985,0.779246,NATUSD
1839,GBR,1986,0.682197,NATUSD
1840,GBR,1987,0.611927,NATUSD
1841,GBR,1988,0.56217,NATUSD
1842,GBR,1989,0.611173,NATUSD
1843,GBR,1990,0.563177,NATUSD
1844,GBR,1991,0.5670149999999999,NATUSD
1845,GBR,1992,0.569774,NATUSD
1846,GBR,1993,0.6667569999999999,NATUSD
1847,GBR,1994,0.6534270000000001,NATUSD
1848,GBR,1995,0.633668,NATUSD
1849,GBR,1996,0.640958,NATUSD
1850,GBR,1997,0.6108359999999999,NATUSD
1851,GBR,1998,0.603824,NATUSD
1852,GBR,1999,0.618057,NATUSD
1853,GBR,2000,0.660931,NATUSD
1854,GBR,2001,0.694655,NATUSD
1855,GBR,2002,0.667223,NATUSD
1856,GBR,2003,0.612472,NATUSD
1857,GBR,2004,0.54618,NATUSD
1858,GBR,2005,0.549998,NATUSD
1859,GBR,2006,0.5434869999999999,NATUSD
1860,GBR,2007,0.49977200000000005,NATUSD
1861,GBR,2008,0.543966,NATUSD
1862,GBR,2009,0.6419189999999999,NATUSD
1863,GBR,2010,0.647179,NATUSD
1864,GBR,2011,0.624141,NATUSD
1865,GBR,2012,0.633047,NATUSD
1866,GBR,2013,0.6396609999999999,NATUSD
1867,GBR,2014,0.60773,NATUSD
1868,GBR,2015,0.6545449999999999,NATUSD
1869,GBR,2016,0.740634,NATUSD
1870,GBR,2017,0.777003,NATUSD
1871,USA,1950,1.0,NATUSD
1872,USA,1951,1.0,NATUSD
1873,USA,1952,1.0,NATUSD
1874,USA,1953,1.0,NATUSD
1875,USA,1954,1.0,NATUSD
1876,USA,1955,1.0,NATUSD
1877,USA,1956,1.0,NATUSD
1878,USA,1957,1.0,NATUSD
1879,USA,1958,1.0,NATUSD
1880,USA,1959,1.0,NATUSD
1881,USA,1960,1.0,NATUSD
1882,USA,1961,1.0,NATUSD
1883,USA,1962,1.0,NATUSD
1884,USA,1963,1.0,NATUSD
1885,USA,1964,1.0,NATUSD
1886,USA,1965,1.0,NATUSD
1887,USA,1966,1.0,NATUSD
1888,USA,1967,1.0,NATUSD
1889,USA,1968,1.0,NATUSD
1890,USA,1969,1.0,NATUSD
1891,USA,1970,1.0,NATUSD
1892,USA,1971,1.0,NATUSD
1893,USA,1972,1.0,NATUSD
1894,USA,1973,1.0,NATUSD
1895,USA,1974,1.0,NATUSD
1896,USA,1975,1.0,NATUSD
1897,USA,1976,1.0,NATUSD
1898,USA,1977,1.0,NATUSD
1899,USA,1978,1.0,NATUSD
1900,USA,1979,1.0,NATUSD
1901,USA,1980,1.0,NATUSD
1902,USA,1981,1.0,NATUSD
1903,USA,1982,1.0,NATUSD
1904,USA,1983,1.0,NATUSD
1905,USA,1984,1.0,NATUSD
1906,USA,1985,1.0,NATUSD
1907,USA,1986,1.0,NATUSD
1908,USA,1987,1.0,NATUSD
1909,USA,1988,1.0,NATUSD
1910,USA,1989,1.0,NATUSD
1911,USA,1990,1.0,NATUSD
1912,USA,1991,1.0,NATUSD
1913,USA,1992,1.0,NATUSD
1914,USA,1993,1.0,NATUSD
1915,USA,1994,1.0,NATUSD
1916,USA,1995,1.0,NATUSD
1917,USA,1996,1.0,NATUSD
1918,USA,1997,1.0,NATUSD
1919,USA,1998,1.0,NATUSD
1920,USA,1999,1.0,NATUSD
1921,USA,2000,1.0,NATUSD
1922,USA,2001,1.0,NATUSD
1923,USA,2002,1.0,NATUSD
1924,USA,2003,1.0,NATUSD
1925,USA,2004,1.0,NATUSD
1926,USA,2005,1.0,NATUSD
1927,USA,2006,1.0,NATUSD
1928,USA,2007,1.0,NATUSD
1929,USA,2008,1.0,NATUSD
1930,USA,2009,1.0,NATUSD
1931,USA,2010,1.0,NATUSD
1932,USA,2011,1.0,NATUSD
1933,USA,2012,1.0,NATUSD
1934,USA,2013,1.0,NATUSD
1935,USA,2014,1.0,NATUSD
1936,USA,2015,1.0,NATUSD
1937,USA,2016,1.0,NATUSD
1938,USA,2017,1.0,NATUSD
1939,BRA,1950,0.0,NATUSD
1940,BRA,1951,0.0,NATUSD
1941,BRA,1952,0.0,NATUSD
1942,BRA,1953,0.0,NATUSD
1943,BRA,1954,0.0,NATUSD
1944,BRA,1955,0.0,NATUSD
1945,BRA,1956,0.0,NATUSD
1946,BRA,1957,0.0,NATUSD
1947,BRA,1958,0.0,NATUSD
1948,BRA,1959,0.0,NATUSD
1949,BRA,1960,0.0,NATUSD
1950,BRA,1961,0.0,NATUSD
1951,BRA,1962,0.0,NATUSD
1952,BRA,1963,0.0,NATUSD
1953,BRA,1964,0.0,NATUSD
1954,BRA,1965,0.0,NATUSD
1955,BRA,1966,0.0,NATUSD
1956,BRA,1967,0.0,NATUSD
1957,BRA,1968,0.0,NATUSD
1958,BRA,1969,0.0,NATUSD
1959,BRA,1970,0.0,NATUSD
1960,BRA,1971,0.0,NATUSD
1961,BRA,1972,0.0,NATUSD
1962,BRA,1973,0.0,NATUSD
1963,BRA,1974,0.0,NATUSD
1964,BRA,1975,0.0,NATUSD
1965,BRA,1976,0.0,NATUSD
1966,BRA,1977,0.0,NATUSD
1967,BRA,1978,0.0,NATUSD
1968,BRA,1979,0.0,NATUSD
1969,BRA,1980,0.0,NATUSD
1970,BRA,1981,0.0,NATUSD
1971,BRA,1982,0.0,NATUSD
1972,BRA,1983,0.0,NATUSD
1973,BRA,1984,0.0,NATUSD
1974,BRA,1985,0.0,NATUSD
1975,BRA,1986,0.0,NATUSD
1976,BRA,1987,0.0,NATUSD
1977,BRA,1988,0.0,NATUSD
1978,BRA,1989,1e-06,NATUSD
1979,BRA,1990,2.9999999999999997e-05,NATUSD
1980,BRA,1991,0.000176,NATUSD
1981,BRA,1992,0.001953,NATUSD
1982,BRA,1993,0.038277,NATUSD
1983,BRA,1994,0.664684,NATUSD
1984,BRA,1995,0.917667,NATUSD
1985,BRA,1996,1.0051,NATUSD
1986,BRA,1997,1.077992,NATUSD
1987,BRA,1998,1.160517,NATUSD
1988,BRA,1999,1.8139330000000002,NATUSD
1989,BRA,2000,1.829423,NATUSD
1990,BRA,2001,2.349632,NATUSD
